Company,Year,Department,Allocated_Budget
Company_28,2010,Business Intelligence,20894248.41
Company_28,2010,Operations,21043908.31
Company_28,2010,Legal,21241119.79
Company_28,2011,R&D,13015354.17
Company_28,2011,HR,16350564.5
Company_28,2011,Marketing,8525634.75
Company_28,2011,IT Support,14414672.74
Company_28,2011,Product Development,13776534.32
Company_28,2011,Sales,14108587.98
Company_28,2011,Finance,8454498.92
Company_28,2011,Security,9566778.68
Company_28,2011,Customer Success,14863972.94
Company_28,2011,Business Intelligence,9438296.74
Company_28,2011,Operations,14627698.76
Company_28,2011,Legal,15553935.6
Company_28,2012,R&D,7498420.08
Company_28,2012,HR,17892329.69
Company_28,2012,Marketing,18160977.67
Company_28,2012,IT Support,16636849.91
Company_28,2012,Product Development,13935527.67
Company_28,2012,Sales,12049994.0
Company_28,2012,Finance,19712782.55
Company_28,2012,Security,19754684.04
Company_28,2012,Customer Success,9370175.81
Company_28,2012,Business Intelligence,12567875.37
Company_28,2012,Operations,6136534.48
Company_28,2012,Legal,11435477.6
Company_28,2013,R&D,21852550.96
Company_28,2013,HR,12642155.28
Company_28,2013,Marketing,18129207.92
Company_28,2013,IT Support,15861993.24
Company_28,2013,Product Development,14699339.31
Company_28,2013,Sales,20239495.41
Company_28,2013,Finance,21890300.45
Company_28,2013,Security,16563013.0
Company_28,2013,Customer Success,7895286.2
Company_28,2013,Business Intelligence,9752633.32
Company_28,2013,Operations,31268074.36
Company_28,2013,Legal,7721033.9
Company_28,2014,R&D,14491017.03
Company_28,2014,HR,7419046.44
Company_28,2014,Marketing,21445383.79
Company_28,2014,IT Support,24866191.98
Company_28,2014,Product Development,23113638.25
Company_28,2014,Sales,9432602.66
Company_28,2014,Finance,25319675.66
Company_28,2014,Security,22570122.56
Company_28,2014,Customer Success,15895578.93
Company_28,2014,Business Intelligence,6720486.65
Company_28,2014,Operations,21872020.44
Company_28,2014,Legal,15228681.26
Company_28,2015,R&D,26525625.87
Company_28,2015,HR,16847239.22
Company_28,2015,Marketing,15820961.34
Company_28,2015,IT Support,17716832.69
Company_28,2015,Product Development,6331712.98
Company_28,2015,Sales,26997610.62
Company_28,2015,Finance,11440798.9
Company_28,2015,Security,8300346.97
Company_28,2015,Customer Success,6901266.05
Company_28,2015,Business Intelligence,22563848.98
Company_28,2015,Operations,27587462.28
Company_28,2015,Legal,13508644.88
Company_28,2016,R&D,15128072.28
Company_28,2016,HR,6039129.29
Company_28,2016,Marketing,20280982.47
Company_28,2016,IT Support,20454952.32
Company_28,2016,Product Development,7585425.61
Company_28,2016,Sales,15811247.21
Company_28,2016,Finance,12740015.33
Company_28,2016,Security,12515595.77
Company_28,2016,Customer Success,9967888.38
Company_28,2016,Business Intelligence,23777821.95
Company_28,2016,Operations,16010352.95
Company_28,2016,Legal,9812516.44
Company_28,2017,R&D,15130015.6
Company_28,2017,HR,7941374.39
Company_28,2017,Marketing,9189092.1
Company_28,2017,IT Support,11842448.73
Company_28,2017,Product Development,4452746.38
Company_28,2017,Sales,15677883.31
Company_28,2017,Finance,4783922.43
Company_28,2017,Security,18540196.06
Company_28,2017,Customer Success,15247525.17
Company_28,2017,Business Intelligence,13685493.48
Company_28,2017,Operations,10786886.86
Company_28,2017,Legal,21465936.59
Company_28,2018,R&D,12371652.02
Company_28,2018,HR,12527817.63
Company_28,2018,Marketing,10822354.67
Company_28,2018,IT Support,7189393.43
Company_28,2018,Product Development,13311856.8
Company_28,2018,Sales,8698383.2
Company_28,2018,Finance,3433716.02
Company_28,2018,Security,11148906.7
Company_28,2018,Customer Success,14355740.18
Company_28,2018,Business Intelligence,11701190.84
Company_28,2018,Operations,13457232.28
Company_28,2018,Legal,9262650.28
Company_28,2019,R&D,5200014.21
Company_28,2019,HR,4904482.98
Company_28,2019,Marketing,11689313.23
Company_28,2019,IT Support,10245413.97
Company_28,2019,Product Development,11146449.53
Company_28,2019,Sales,5367861.69
Company_28,2019,Finance,18097332.18
Company_28,2019,Security,12116173.18
Company_28,2019,Customer Success,4766246.21
Company_28,2019,Business Intelligence,16689357.89
Company_28,2019,Operations,15870188.29
Company_28,2019,Legal,17014956.2
Company_28,2020,R&D,14211667.96
Company_28,2020,HR,14317050.26
Company_28,2020,Marketing,22857455.84
Company_28,2020,IT Support,12792392.14
Company_28,2020,Product Development,14053179.44
Company_28,2020,Sales,6876699.97
Company_28,2020,Finance,11036671.61
Company_28,2020,Security,22879063.6
Company_28,2020,Customer Success,8181175.16
Company_28,2020,Business Intelligence,21691223.86
Company_28,2020,Operations,23568556.88
Company_28,2020,Legal,16543447.48
Company_28,2021,R&D,9985308.42
Company_28,2021,HR,6696737.73
Company_28,2021,Marketing,14599614.39
Company_28,2021,IT Support,17699622.42
Company_28,2021,Product Development,12244654.61
Company_28,2021,Sales,18209563.63
Company_28,2021,Finance,10463214.2
Company_28,2021,Security,18031542.73
Company_28,2021,Customer Success,13915120.09
Company_28,2021,Business Intelligence,9416434.83
Company_28,2021,Operations,18891633.02
Company_28,2021,Legal,8819226.24
Company_28,2022,R&D,13916200.98
Company_28,2022,HR,16968565.54
Company_28,2022,Marketing,11786203.41
Company_28,2022,IT Support,15118391.74
Company_28,2022,Product Development,15041967.53
Company_28,2022,Sales,15971081.72
Company_28,2022,Finance,16877348.53
Company_28,2022,Security,11641938.35
Company_28,2022,Customer Success,3837846.32
Company_28,2022,Business Intelligence,12887766.94
Company_28,2022,Operations,4537206.61
Company_28,2022,Legal,11172893.01
Company_28,2023,R&D,8308271.12
Company_28,2023,HR,12867277.76
Company_28,2023,Marketing,12717128.22
Company_28,2023,IT Support,9976662.7
Company_28,2023,Product Development,25823187.39
Company_28,2023,Sales,13973009.03
Company_28,2023,Finance,19857540.45
Company_28,2023,Security,22957756.97
Company_28,2023,Customer Success,15377318.74
Company_28,2023,Business Intelligence,17002403.96
Company_28,2023,Operations,17412913.73
Company_28,2023,Legal,21689252.6
Company_28,2024,R&D,18455768.36
Company_28,2024,HR,5569658.68
Company_28,2024,Marketing,22221807.21
Company_28,2024,IT Support,23457193.68
Company_28,2024,Product Development,13691892.06
Company_28,2024,Sales,7458741.24
Company_28,2024,Finance,9771753.63
Company_28,2024,Security,7253711.71
Company_28,2024,Customer Success,25397221.97
Company_28,2024,Business Intelligence,8960298.42
Company_28,2024,Operations,22931719.42
Company_28,2024,Legal,8984152.53
Company_29,2005,R&D,20215567.87
Company_29,2005,HR,17963621.37
Company_29,2005,Marketing,11411165.71
Company_29,2005,IT Support,20734403.29
Company_29,2005,Product Development,17910279.18
Company_29,2005,Sales,7464916.57
Company_29,2005,Finance,9620360.65
Company_29,2005,Security,8758467.78
Company_29,2005,Customer Success,10976249.64
Company_29,2005,Business Intelligence,16439561.86
Company_29,2005,Operations,5407538.08
Company_29,2005,Legal,19454580.28
Company_29,2006,R&D,15129798.74
Company_29,2006,HR,16535804.35
Company_29,2006,Marketing,20701354.76
Company_29,2006,IT Support,14547875.31
Company_29,2006,Product Development,7379034.48
Company_29,2006,Sales,23496490.05
Company_29,2006,Finance,20059709.91
Company_29,2006,Security,6909786.89
Company_29,2006,Customer Success,16846653.24
Company_29,2006,Business Intelligence,6486896.53
Company_29,2006,Operations,17809472.65
Company_29,2006,Legal,20735257.32
Company_29,2007,R&D,16374418.34
Company_29,2007,HR,13273851.44
Company_29,2007,Marketing,5766736.78
Company_29,2007,IT Support,21508626.76
Company_29,2007,Product Development,21305405.72
Company_29,2007,Sales,6116647.16
Company_29,2007,Finance,17414092.34
Company_29,2007,Security,12321296.52
Company_29,2007,Customer Success,12124048.97
Company_29,2007,Business Intelligence,22287824.54
Company_29,2007,Operations,18370512.67
Company_29,2007,Legal,5317847.51
Company_29,2008,R&D,13497410.24
Company_29,2008,HR,16877933.54
Company_29,2008,Marketing,23383124.5
Company_29,2008,IT Support,13465524.46
Company_29,2008,Product Development,20420098.38
Company_29,2008,Sales,7788229.43
Company_29,2008,Finance,18801491.66
Company_29,2008,Security,28279297.03
Company_29,2008,Customer Success,13513258.79
Company_29,2008,Business Intelligence,7144448.96
Company_29,2008,Operations,22139992.42
Company_29,2008,Legal,9232684.3
Company_29,2009,R&D,22777419.89
Company_29,2009,HR,24460810.31
Company_29,2009,Marketing,24418079.67
Company_29,2009,IT Support,5682281.76
Company_29,2009,Product Development,19503718.1
Company_29,2009,Sales,14827418.3
Company_29,2009,Finance,25355249.48
Company_29,2009,Security,12197323.16
Company_29,2009,Customer Success,9794302.02
Company_29,2009,Business Intelligence,21903817.35
Company_29,2009,Operations,22982555.24
Company_29,2009,Legal,8057428.7
Company_29,2010,R&D,13181580.44
Company_29,2010,HR,20099908.46
Company_29,2010,Marketing,16588972.76
Company_29,2010,IT Support,16164181.69
Company_29,2010,Product Development,9848235.37
Company_29,2010,Sales,12438837.87
Company_29,2010,Finance,19157924.61
Company_29,2010,Security,16209285.4
Company_29,2010,Customer Success,11541982.07
Company_29,2010,Business Intelligence,16663210.4
Company_29,2010,Operations,4997181.36
Company_29,2010,Legal,14279258.1
Company_29,2011,R&D,9818447.72
Company_29,2011,HR,12806338.32
Company_29,2011,Marketing,9150659.42
Company_29,2011,IT Support,23749612.56
Company_29,2011,Product Development,10854155.77
Company_29,2011,Sales,21898635.44
Company_29,2011,Finance,14651927.68
Company_29,2011,Security,12347784.07
Company_29,2011,Customer Success,24914839.79
Company_29,2011,Business Intelligence,12783905.33
Company_29,2011,Operations,19335734.49
Company_29,2011,Legal,27085005.89
Company_29,2012,R&D,16512426.87
Company_29,2012,HR,14872762.83
Company_29,2012,Marketing,13458251.65
Company_29,2012,IT Support,5138861.67
Company_29,2012,Product Development,10798477.75
Company_29,2012,Sales,13287111.38
Company_29,2012,Finance,4590246.76
Company_29,2012,Security,19879552.23
Company_29,2012,Customer Success,6505095.11
Company_29,2012,Business Intelligence,14913192.5
Company_29,2012,Operations,20003994.31
Company_29,2012,Legal,15667555.99
Company_29,2013,R&D,11268055.88
Company_29,2013,HR,14118354.6
Company_29,2013,Marketing,11952830.15
Company_29,2013,IT Support,26415399.82
Company_29,2013,Product Development,16533050.47
Company_29,2013,Sales,18044553.03
Company_29,2013,Finance,23548395.06
Company_29,2013,Security,26991986.29
Company_29,2013,Customer Success,19771667.97
Company_29,2013,Business Intelligence,16607604.87
Company_29,2013,Operations,6976293.44
Company_29,2013,Legal,7476476.69
Company_29,2014,R&D,15772414.99
Company_29,2014,HR,21922455.53
Company_29,2014,Marketing,22913767.52
Company_29,2014,IT Support,12500350.96
Company_29,2014,Product Development,11543187.19
Company_29,2014,Sales,15798427.32
Company_29,2014,Finance,7967175.31
Company_29,2014,Security,8258284.6
Company_29,2014,Customer Success,10226983.93
Company_29,2014,Business Intelligence,14216937.21
Company_29,2014,Operations,29027850.16
Company_29,2014,Legal,14061542.9
Company_29,2015,R&D,12101988.77
Company_29,2015,HR,7658032.62
Company_29,2015,Marketing,11369168.74
Company_29,2015,IT Support,9745949.5
Company_29,2015,Product Development,15930328.21
Company_29,2015,Sales,9621605.72
Company_29,2015,Finance,18081021.99
Company_29,2015,Security,7541824.61
Company_29,2015,Customer Success,19241106.14
Company_29,2015,Business Intelligence,8570071.59
Company_29,2015,Operations,14618354.22
Company_29,2015,Legal,14664784.49
Company_29,2016,R&D,9326314.58
Company_29,2016,HR,26881055.6
Company_29,2016,Marketing,21739658.35
Company_29,2016,IT Support,9552409.48
Company_29,2016,Product Development,11482934.29
Company_29,2016,Sales,27064878.15
Company_29,2016,Finance,14713981.24
Company_29,2016,Security,14534961.51
Company_29,2016,Customer Success,16469152.62
Company_29,2016,Business Intelligence,26901432.26
Company_29,2016,Operations,6976587.26
Company_29,2016,Legal,16708347.49
Company_29,2017,R&D,7583731.44
Company_29,2017,HR,8025173.36
Company_29,2017,Marketing,10758029.78
Company_29,2017,IT Support,20441693.0
Company_29,2017,Product Development,10725914.7
Company_29,2017,Sales,7259712.34
Company_29,2017,Finance,8365067.09
Company_29,2017,Security,10545842.26
Company_29,2017,Customer Success,14610562.54
Company_29,2017,Business Intelligence,18048799.52
Company_29,2017,Operations,21460191.15
Company_29,2017,Legal,13492673.64
Company_29,2018,R&D,18218555.46
Company_29,2018,HR,18979522.61
Company_29,2018,Marketing,19138607.91
Company_29,2018,IT Support,10896264.08
Company_29,2018,Product Development,21622283.84
Company_29,2018,Sales,27648322.43
Company_29,2018,Finance,10280689.39
Company_29,2018,Security,6027260.39
Company_29,2018,Customer Success,21255107.2
Company_29,2018,Business Intelligence,14353559.69
Company_29,2018,Operations,20366869.23
Company_29,2018,Legal,16367681.96
Company_29,2019,R&D,9011406.81
Company_29,2019,HR,15523848.94
Company_29,2019,Marketing,16656527.19
Company_29,2019,IT Support,10204311.77
Company_29,2019,Product Development,26917406.96
Company_29,2019,Sales,23250815.59
Company_29,2019,Finance,14052917.01
Company_29,2019,Security,27275777.72
Company_29,2019,Customer Success,17333621.77
Company_29,2019,Business Intelligence,14447211.44
Company_29,2019,Operations,16228136.29
Company_29,2019,Legal,10715158.75
Company_29,2020,R&D,17111371.25
Company_29,2020,HR,15350801.78
Company_29,2020,Marketing,19005392.15
Company_29,2020,IT Support,9477429.02
Company_29,2020,Product Development,11049697.42
Company_29,2020,Sales,10929833.61
Company_29,2020,Finance,20924568.52
Company_29,2020,Security,16070067.08
Company_29,2020,Customer Success,9546435.36
Company_29,2020,Business Intelligence,11221793.14
Company_29,2020,Operations,22930935.02
Company_29,2020,Legal,16451479.29
Company_29,2021,R&D,10691071.21
Company_29,2021,HR,6378594.31
Company_29,2021,Marketing,12612978.65
Company_29,2021,IT Support,18937078.61
Company_29,2021,Product Development,19216118.96
Company_29,2021,Sales,25058033.42
Company_29,2021,Finance,24267908.48
Company_29,2021,Security,8498427.39
Company_29,2021,Customer Success,8978463.61
Company_29,2021,Business Intelligence,26461827.79
Company_29,2021,Operations,17315365.06
Company_29,2021,Legal,26667862.63
Company_29,2022,R&D,17076588.37
Company_29,2022,HR,16417291.85
Company_29,2022,Marketing,5994330.63
Company_29,2022,IT Support,18788112.61
Company_29,2022,Product Development,6022880.29
Company_29,2022,Sales,21224827.3
Company_29,2022,Finance,15239397.54
Company_29,2022,Security,5732809.88
Company_29,2022,Customer Success,11365183.13
Company_29,2022,Business Intelligence,15594059.17
Company_29,2022,Operations,12829737.67
Company_29,2022,Legal,7319077.61
Company_29,2023,R&D,16589236.57
Company_29,2023,HR,23256284.5
Company_29,2023,Marketing,17080059.24
Company_29,2023,IT Support,21974637.13
Company_29,2023,Product Development,7685716.99
Company_29,2023,Sales,10213957.27
Company_29,2023,Finance,21516078.73
Company_29,2023,Security,14960539.63
Company_29,2023,Customer Success,10427265.75
Company_29,2023,Business Intelligence,11765996.17
Company_29,2023,Operations,22055642.25
Company_29,2023,Legal,24480765.43
Company_29,2024,R&D,26374936.51
Company_29,2024,HR,14716570.56
Company_29,2024,Marketing,18776267.22
Company_29,2024,IT Support,14965318.1
Company_29,2024,Product Development,15774672.18
Company_29,2024,Sales,12375647.31
Company_29,2024,Finance,24648250.45
Company_29,2024,Security,13142060.23
Company_29,2024,Customer Success,18432789.34
Company_29,2024,Business Intelligence,16959041.23
Company_29,2024,Operations,20050245.44
Company_29,2024,Legal,6153881.3
Company_30,2005,R&D,25788353.28
Company_30,2005,HR,9330537.69
Company_30,2005,Marketing,28973559.41
Company_30,2005,IT Support,19271560.08
Company_30,2005,Product Development,10692811.94
Company_30,2005,Sales,9603385.82
Company_30,2005,Finance,31066946.5
Company_30,2005,Security,29312400.79
Company_30,2005,Customer Success,15921779.27
Company_30,2005,Business Intelligence,9943907.44
Company_30,2005,Operations,10057360.96
Company_30,2005,Legal,18947752.16
Company_30,2006,R&D,15262564.61
Company_30,2006,HR,28968391.61
Company_30,2006,Marketing,24916079.1
Company_30,2006,IT Support,12147069.4
Company_30,2006,Product Development,19501971.12
Company_30,2006,Sales,29976877.72
Company_30,2006,Finance,29927879.8
Company_30,2006,Security,14921268.08
Company_30,2006,Customer Success,8924308.73
Company_30,2006,Business Intelligence,6299675.95
